,year,county_name,commodity_desc,value,percent
418,1971.0,LA MOURE,CORN,18900.0,0.013792600160548785
419,1971.0,LA MOURE,NOT CORN,1351400.0,0.9862073998394512
420,1971.0,LOGAN,CORN,5400.0,0.005673460811094768
421,1971.0,LOGAN,NOT CORN,946400.0,0.9943265391889052
422,1971.0,MCINTOSH,CORN,6300.0,0.006390100415863678
423,1971.0,MCINTOSH,NOT CORN,979600.0,0.9936098995841364
424,1972.0,DICKEY,CORN,30300.0,0.03476365305185865
425,1972.0,DICKEY,NOT CORN,841300.0,0.9652363469481412
426,1972.0,LA MOURE,CORN,17000.0,0.013518886679920477
427,1972.0,LA MOURE,NOT CORN,1240500.0,0.9864811133200796
428,1972.0,LOGAN,CORN,4300.0,0.005185095863981672
429,1972.0,LOGAN,NOT CORN,825000.0,0.9948149041360184
430,1972.0,MCINTOSH,CORN,5400.0,0.00628053035589672
431,1972.0,MCINTOSH,NOT CORN,854400.0,0.9937194696441032
432,1973.0,DICKEY,CORN,33200.0,0.0322737435598328
433,1973.0,DICKEY,NOT CORN,995500.0,0.9677262564401672
434,1973.0,LA MOURE,CORN,19500.0,0.013526637069922309
435,1973.0,LA MOURE,NOT CORN,1422100.0,0.9864733629300776
436,1973.0,LOGAN,CORN,4900.0,0.005167141200042181
437,1973.0,LOGAN,NOT CORN,943400.0,0.994832858799958
438,1973.0,MCINTOSH,CORN,6100.0,0.0063376623376623364
439,1973.0,MCINTOSH,NOT CORN,956400.0,0.9936623376623376
440,1974.0,DICKEY,CORN,33600.0,0.026590693257359924
441,1974.0,DICKEY,NOT CORN,1230000.0,0.97340930674264
442,1974.0,LA MOURE,CORN,18400.0,0.010614976347063574
443,1974.0,LA MOURE,NOT CORN,1715000.0,0.9893850236529363
444,1974.0,LOGAN,CORN,4000.0,0.0037857278061707365
445,1974.0,LOGAN,NOT CORN,1052600.0,0.9962142721938292
446,1974.0,MCINTOSH,CORN,7300.0,0.006420404573438874
447,1974.0,MCINTOSH,NOT CORN,1129700.0,0.9935795954265612
448,1975.0,DICKEY,CORN,30200.0,0.02387729285262492
449,1975.0,DICKEY,NOT CORN,1234600.0,0.976122707147375
450,1975.0,LA MOURE,CORN,17700.0,0.011387762980119669
451,1975.0,LA MOURE,NOT CORN,1536600.0,0.9886122370198804
452,1975.0,LOGAN,CORN,4200.0,0.0039675042508974115
453,1975.0,LOGAN,NOT CORN,1054400.0,0.9960324957491026
454,1975.0,MCINTOSH,CORN,6500.0,0.005513146734520779
455,1975.0,MCINTOSH,NOT CORN,1172500.0,0.9944868532654793
456,1976.0,DICKEY,CORN,30500.0,0.018612314639653384
457,1976.0,DICKEY,NOT CORN,1608200.0,0.9813876853603466
458,1976.0,LA MOURE,CORN,22100.0,0.012060027285129605
459,1976.0,LA MOURE,NOT CORN,1810400.0,0.9879399727148704
460,1976.0,LOGAN,CORN,4000.0,0.003755515913998685
461,1976.0,LOGAN,NOT CORN,1061100.0,0.9962444840860012
462,1976.0,MCINTOSH,CORN,5200.0,0.0039862016098121894
463,1976.0,MCINTOSH,NOT CORN,1299300.0,0.9960137983901878
464,1977.0,DICKEY,CORN,42600.0,0.034044593622632464
465,1977.0,DICKEY,NOT CORN,1208700.0,0.9659554063773677
466,1977.0,LA MOURE,CORN,21200.0,0.01378951476518798
467,1977.0,LA MOURE,NOT CORN,1516200.0,0.986210485234812
468,1977.0,LOGAN,CORN,6800.0,0.006561806426710412
469,1977.0,LOGAN,NOT CORN,1029500.0,0.9934381935732896
470,1977.0,MCINTOSH,CORN,9800.0,0.0087546900125067
471,1977.0,MCINTOSH,NOT CORN,1109600.0,0.9912453099874932
472,1978.0,DICKEY,CORN,41100.0,0.031434034416826004
473,1978.0,DICKEY,NOT CORN,1266400.0,0.9685659655831741
474,1978.0,LA MOURE,CORN,21300.0,0.012346394620913515
475,1978.0,LA MOURE,NOT CORN,1703900.0,0.9876536053790864
476,1978.0,LOGAN,CORN,6800.0,0.006436955698599016
477,1978.0,LOGAN,NOT CORN,1049600.0,0.993563044301401
478,1978.0,MCINTOSH,CORN,9400.0,0.00807213396307428
479,1978.0,MCINTOSH,NOT CORN,1155100.0,0.9919278660369256
480,1979.0,DICKEY,CORN,45400.0,0.03398966833869881
481,1979.0,DICKEY,NOT CORN,1290300.0,0.9660103316613012
482,1979.0,LA MOURE,CORN,21000.0,0.012751229582852632
483,1979.0,LA MOURE,NOT CORN,1625900.0,0.9872487704171472
484,1979.0,LOGAN,CORN,7500.0,0.00663423264042459
485,1979.0,LOGAN,NOT CORN,1123000.0,0.9933657673595754
486,1979.0,MCINTOSH,CORN,7500.0,0.006649525667169075
487,1979.0,MCINTOSH,NOT CORN,1120400.0,0.9933504743328309
488,1980.0,DICKEY,CORN,44000.0,0.030739136509710774
489,1980.0,DICKEY,NOT CORN,1387400.0,0.9692608634902892
490,1980.0,LA MOURE,CORN,23100.0,0.013052322296304666
491,1980.0,LA MOURE,NOT CORN,1746700.0,0.9869476777036952
492,1980.0,LOGAN,CORN,9800.0,0.011746374205921131
493,1980.0,LOGAN,NOT CORN,824500.0,0.9882536257940788
494,1980.0,MCINTOSH,CORN,11600.0,0.013052773714414313
495,1980.0,MCINTOSH,NOT CORN,877100.0,0.9869472262855856
496,1981.0,DICKEY,CORN,50500.0,0.03428843020097773
497,1981.0,DICKEY,NOT CORN,1422300.0,0.9657115697990224
498,1981.0,LA MOURE,CORN,29900.0,0.015455391295358212
499,1981.0,LA MOURE,NOT CORN,1904700.0,0.9845446087046418
500,1981.0,LOGAN,CORN,14800.0,0.01289872755795712
501,1981.0,LOGAN,NOT CORN,1132600.0,0.9871012724420428
502,1981.0,MCINTOSH,CORN,13700.0,0.01015868307874833
503,1981.0,MCINTOSH,NOT CORN,1334900.0,0.9898413169212515
504,1982.0,DICKEY,CORN,100200.0,0.07662307868777242
505,1982.0,DICKEY,NOT CORN,1207500.0,0.9233769213122276
506,1982.0,LA MOURE,CORN,63800.0,0.036285048057783084
507,1982.0,LA MOURE,NOT CORN,1694500.0,0.9637149519422168
508,1982.0,LOGAN,CORN,25500.0,0.024072500708014727
509,1982.0,LOGAN,NOT CORN,1033800.0,0.9759274992919852
510,1982.0,MCINTOSH,CORN,19400.0,0.01582510808385676
511,1982.0,MCINTOSH,NOT CORN,1206500.0,0.9841748919161432
512,1983.0,DICKEY,CORN,77300.0,0.06917844997315196
513,1983.0,DICKEY,NOT CORN,1040100.0,0.930821550026848
514,1983.0,LA MOURE,CORN,55400.0,0.03947555935585008
515,1983.0,LA MOURE,NOT CORN,1348000.0,0.96052444064415
516,1983.0,LOGAN,CORN,20800.0,0.02456306093528578
517,1983.0,LOGAN,NOT CORN,826000.0,0.9754369390647142
518,1983.0,MCINTOSH,CORN,18000.0,0.018798955613577025
519,1983.0,MCINTOSH,NOT CORN,939500.0,0.981201044386423
520,1984.0,DICKEY,CORN,113300.0,0.08900235663786331
521,1984.0,DICKEY,NOT CORN,1159700.0,0.9109976433621368
522,1984.0,LA MOURE,CORN,78000.0,0.04763067904250122
523,1984.0,LA MOURE,NOT CORN,1559600.0,0.9523693209574988
524,1984.0,LOGAN,CORN,24100.0,0.025786432698480632
525,1984.0,LOGAN,NOT CORN,910500.0,0.9742135673015192
526,1984.0,MCINTOSH,CORN,20900.0,0.01919191919191919
527,1984.0,MCINTOSH,NOT CORN,1068100.0,0.9808080808080808
528,1985.0,DICKEY,CORN,112100.0,0.07642487046632124
529,1985.0,DICKEY,NOT CORN,1354700.0,0.9235751295336788
530,1985.0,LA MOURE,CORN,69400.0,0.04314042394480015
531,1985.0,LA MOURE,NOT CORN,1539300.0,0.9568595760552
532,1985.0,LOGAN,CORN,21500.0,0.02112814465408805
533,1985.0,LOGAN,NOT CORN,996100.0,0.978871855345912
534,1985.0,MCINTOSH,CORN,22000.0,0.019142086487427133
535,1985.0,MCINTOSH,NOT CORN,1127300.0,0.9808579135125728
536,1986.0,DICKEY,CORN,100800.0,0.06767825970189338
537,1986.0,DICKEY,NOT CORN,1388600.0,0.9323217402981068
538,1986.0,LA MOURE,CORN,66400.0,0.04162487462387161
539,1986.0,LA MOURE,NOT CORN,1528800.0,0.9583751253761283
540,1986.0,LOGAN,CORN,21200.0,0.022825150732127483
541,1986.0,LOGAN,NOT CORN,907600.0,0.9771748492678726
542,1986.0,MCINTOSH,CORN,21400.0,0.019254993701637576
543,1986.0,MCINTOSH,NOT CORN,1090000.0,0.9807450062983624
544,1987.0,DICKEY,CORN,93400.0,0.07342767295597484
545,1987.0,DICKEY,NOT CORN,1178600.0,0.9265723270440251
546,1987.0,LA MOURE,CORN,59600.0,0.0368834705117891
547,1987.0,LA MOURE,NOT CORN,1556300.0,0.9631165294882108
548,1987.0,LOGAN,CORN,20400.0,0.021219055543998337
549,1987.0,LOGAN,NOT CORN,941000.0,0.9787809444560016
550,1987.0,MCINTOSH,CORN,19400.0,0.017687819110138586
551,1987.0,MCINTOSH,NOT CORN,1077400.0,0.9823121808898614
552,1988.0,DICKEY,CORN,84200.0,0.0901981788966256
553,1988.0,DICKEY,NOT CORN,849300.0,0.9098018211033744
554,1988.0,LA MOURE,CORN,49400.0,0.04069527967707389
555,1988.0,LA MOURE,NOT CORN,1164500.0,0.959304720322926
556,1988.0,LOGAN,CORN,13600.0,0.03222748815165877
557,1988.0,LOGAN,NOT CORN,408400.0,0.9677725118483412
558,1988.0,MCINTOSH,CORN,8200.0,0.02423167848699764
559,1988.0,MCINTOSH,NOT CORN,330200.0,0.9757683215130024
560,1989.0,DICKEY,CORN,114600.0,0.07918192496372556
561,1989.0,DICKEY,NOT CORN,1332700.0,0.9208180750362744
562,1989.0,LA MOURE,CORN,58800.0,0.030827304183705568
563,1989.0,LA MOURE,NOT CORN,1848600.0,0.9691726958162944
564,1989.0,LOGAN,CORN,19200.0,0.021636240703177826
565,1989.0,LOGAN,NOT CORN,868200.0,0.9783637592968222
566,1989.0,MCINTOSH,CORN,17400.0,0.015031098825155494
567,1989.0,MCINTOSH,NOT CORN,1140200.0,0.9849689011748444
568,1990.0,DICKEY,CORN,115400.0,0.07907359188707687
569,1990.0,DICKEY,NOT CORN,1344000.0,0.9209264081129231
570,1990.0,LA MOURE,CORN,57800.0,0.029527458492975733
571,1990.0,LA MOURE,NOT CORN,1899700.0,0.9704725415070242
572,1990.0,LOGAN,CORN,22800.0,0.02184954480114997
573,1990.0,LOGAN,NOT CORN,1020700.0,0.97815045519885
574,1990.0,MCINTOSH,CORN,21200.0,0.016614420062695926
575,1990.0,MCINTOSH,NOT CORN,1254800.0,0.9833855799373041
576,1991.0,DICKEY,CORN,128600.0,0.09935105067985167
577,1991.0,DICKEY,NOT CORN,1165800.0,0.9006489493201484
578,1991.0,LA MOURE,CORN,67000.0,0.03960747221565382
579,1991.0,LA MOURE,NOT CORN,1624600.0,0.960392527784346
580,1991.0,LOGAN,CORN,25200.0,0.02672322375397667
581,1991.0,LOGAN,NOT CORN,917800.0,0.9732767762460234
582,1991.0,MCINTOSH,CORN,23400.0,0.0206476661078267
583,1991.0,MCINTOSH,NOT CORN,1109900.0,0.9793523338921734
584,1992.0,DICKEY,CORN,146600.0,0.1001434524216135
585,1992.0,DICKEY,NOT CORN,1317300.0,0.8998565475783865
586,1992.0,LA MOURE,CORN,73000.0,0.03788271925272444
587,1992.0,LA MOURE,NOT CORN,1854000.0,0.9621172807472756
588,1992.0,LOGAN,CORN,21200.0,0.020626581046896283
589,1992.0,LOGAN,NOT CORN,1006600.0,0.9793734189531036
590,1992.0,MCINTOSH,CORN,22000.0,0.017894908085244837
591,1992.0,MCINTOSH,NOT CORN,1207400.0,0.9821050919147551
592,1993.0,DICKEY,CORN,113400.0,0.08351745470614229
593,1993.0,DICKEY,NOT CORN,1244400.0,0.9164825452938578
594,1993.0,LA MOURE,CORN,57800.0,0.03173034694773825
595,1993.0,LA MOURE,NOT CORN,1763800.0,0.9682696530522618
596,1993.0,LOGAN,CORN,18400.0,0.017360128313991887
597,1993.0,LOGAN,NOT CORN,1041500.0,0.982639871686008
598,1993.0,MCINTOSH,CORN,14400.0,0.013394102874151242
599,1993.0,MCINTOSH,NOT CORN,1060700.0,0.9866058971258488
600,1994.0,DICKEY,CORN,108000.0,0.08235473539728534
601,1994.0,DICKEY,NOT CORN,1203400.0,0.9176452646027148
602,1994.0,LA MOURE,CORN,52200.0,0.02715214564369311
603,1994.0,LA MOURE,NOT CORN,1870300.0,0.9728478543563068
604,1994.0,LOGAN,CORN,15600.0,0.015786278081360048
605,1994.0,LOGAN,NOT CORN,972600.0,0.98421372191864
606,1994.0,MCINTOSH,CORN,16200.0,0.013727650199135669
607,1994.0,MCINTOSH,NOT CORN,1163900.0,0.9862723498008644
608,1995.0,DICKEY,CORN,95200.0,0.08078750848608282
609,1995.0,DICKEY,NOT CORN,1083200.0,0.9192124915139172
610,1995.0,LA MOURE,CORN,41800.0,0.02398026504503471
611,1995.0,LA MOURE,NOT CORN,1701300.0,0.9760197349549652
612,1995.0,LOGAN,CORN,12000.0,0.012503907471084716
613,1995.0,LOGAN,NOT CORN,947700.0,0.9874960925289152
614,1995.0,MCINTOSH,CORN,9600.0,0.009564610939523762
615,1995.0,MCINTOSH,NOT CORN,994100.0,0.9904353890604762
616,1996.0,DICKEY,CORN,109800.0,0.10605621558968414
617,1996.0,DICKEY,NOT CORN,925500.0,0.8939437844103159
618,1996.0,LA MOURE,CORN,52600.0,0.03635107118175535
619,1996.0,LA MOURE,NOT CORN,1394400.0,0.9636489288182446
620,1996.0,LOGAN,CORN,12000.0,0.014405762304921969
621,1996.0,LOGAN,NOT CORN,821000.0,0.9855942376950779
622,1996.0,MCINTOSH,CORN,12200.0,0.01332168595763267
623,1996.0,MCINTOSH,NOT CORN,903600.0,0.9866783140423672
624,1997.0,DICKEY,CORN,127600.0,0.1752988047808765
625,1997.0,DICKEY,NOT CORN,600300.0,0.8247011952191236
626,1997.0,LA MOURE,CORN,54800.0,0.06084156766959033
627,1997.0,LA MOURE,NOT CORN,845900.0,0.9391584323304096
628,1997.0,LOGAN,CORN,10400.0,0.020824989987985584
629,1997.0,LOGAN,NOT CORN,489000.0,0.9791750100120143
630,1997.0,MCINTOSH,CORN,12200.0,0.013920584208124144
631,1997.0,MCINTOSH,NOT CORN,864200.0,0.986079415791876
632,1998.0,DICKEY,CORN,125600.0,0.18626724010084533
633,1998.0,DICKEY,NOT CORN,548700.0,0.8137327598991547
634,1998.0,LA MOURE,CORN,73400.0,0.08473793581159085
635,1998.0,LA MOURE,NOT CORN,792800.0,0.9152620641884092
636,1998.0,LOGAN,CORN,11800.0,0.02383838383838384
637,1998.0,LOGAN,NOT CORN,483200.0,0.976161616161616
638,1998.0,MCINTOSH,CORN,13200.0,0.01873669268985096
639,1998.0,MCINTOSH,NOT CORN,691300.0,0.9812633073101491
640,1999.0,DICKEY,CORN,109600.0,0.18677573278800272
641,1999.0,DICKEY,NOT CORN,477200.0,0.8132242672119973
642,1999.0,LA MOURE,CORN,63800.0,0.07496181412289978
643,1999.0,LA MOURE,NOT CORN,787300.0,0.9250381858771002
644,1999.0,LOGAN,CORN,6600.0,0.013710012463647694
645,1999.0,LOGAN,NOT CORN,474800.0,0.9862899875363524
646,1999.0,MCINTOSH,CORN,8000.0,0.012055455093429776
647,1999.0,MCINTOSH,NOT CORN,655600.0,0.9879445449065702
648,2000.0,DICKEY,CORN,174000.0,0.2304635761589404
649,2000.0,DICKEY,NOT CORN,581000.0,0.7695364238410596
650,2000.0,LA MOURE,CORN,108000.0,0.13157894736842105
651,2000.0,LA MOURE,NOT CORN,712800.0,0.8684210526315791
652,2000.0,LOGAN,CORN,9500.0,0.020746887966804982
653,2000.0,LOGAN,NOT CORN,448400.0,0.9792531120331949
654,2000.0,MCINTOSH,CORN,14300.0,0.021445710857828437
655,2000.0,MCINTOSH,NOT CORN,652500.0,0.9785542891421716
656,2001.0,DICKEY,CORN,131500.0,0.24886449659348975
657,2001.0,DICKEY,NOT CORN,396900.0,0.7511355034065103
658,2001.0,LA MOURE,CORN,86500.0,0.11657681940700808
659,2001.0,LA MOURE,NOT CORN,655500.0,0.883423180592992
660,2001.0,LOGAN,CORN,9000.0,0.01923899102180419
661,2001.0,LOGAN,NOT CORN,458800.0,0.9807610089781958
662,2001.0,MCINTOSH,CORN,14500.0,0.03162486368593239
663,2001.0,MCINTOSH,NOT CORN,444000.0,0.9683751363140676
664,2002.0,DICKEY,CORN,179500.0,0.30563596117827346
665,2002.0,DICKEY,NOT CORN,407800.0,0.6943640388217266
666,2002.0,LA MOURE,CORN,120000.0,0.16494845360824742
667,2002.0,LA MOURE,NOT CORN,607500.0,0.8350515463917526
668,2002.0,LOGAN,CORN,10300.0,0.026162052324104648
669,2002.0,LOGAN,NOT CORN,383400.0,0.9738379476758954
670,2002.0,MCINTOSH,CORN,20000.0,0.04914004914004914
671,2002.0,MCINTOSH,NOT CORN,387000.0,0.9508599508599508
672,2003.0,DICKEY,CORN,204400.0,0.37649659237428623
673,2003.0,DICKEY,NOT CORN,338500.0,0.6235034076257138
674,2003.0,LA MOURE,CORN,155400.0,0.27311072056239016
675,2003.0,LA MOURE,NOT CORN,413600.0,0.7268892794376098
676,2003.0,LOGAN,CORN,17000.0,0.03991547311575487
677,2003.0,LOGAN,NOT CORN,408900.0,0.9600845268842452
678,2003.0,MCINTOSH,CORN,24700.0,0.056521739130434775
679,2003.0,MCINTOSH,NOT CORN,412300.0,0.9434782608695652
680,2004.0,DICKEY,CORN,248700.0,0.416443402545211
681,2004.0,DICKEY,NOT CORN,348500.0,0.5835565974547889
682,2004.0,LA MOURE,CORN,189300.0,0.2990993837889082
683,2004.0,LA MOURE,NOT CORN,443600.0,0.7009006162110918
684,2004.0,LOGAN,CORN,20600.0,0.045145737453429764
685,2004.0,LOGAN,NOT CORN,435700.0,0.9548542625465702
686,2004.0,MCINTOSH,CORN,20600.0,0.041818920016240366
687,2004.0,MCINTOSH,NOT CORN,472000.0,0.9581810799837596
688,2005.0,DICKEY,CORN,194400.0,0.4225168441643121
689,2005.0,DICKEY,NOT CORN,265700.0,0.5774831558356879
690,2005.0,LA MOURE,CORN,166800.0,0.24138929088277855
691,2005.0,LA MOURE,NOT CORN,524200.0,0.7586107091172214
692,2005.0,LOGAN,CORN,15400.0,0.03504779244424215
693,2005.0,LOGAN,NOT CORN,424000.0,0.9649522075557578
694,2005.0,MCINTOSH,CORN,15400.0,0.029787234042553193
695,2005.0,MCINTOSH,NOT CORN,501600.0,0.9702127659574468
696,2006.0,DICKEY,CORN,212900.0,0.4216676569617746
697,2006.0,DICKEY,NOT CORN,292000.0,0.5783323430382253
698,2006.0,LA MOURE,CORN,211500.0,0.3394318728935965
699,2006.0,LA MOURE,NOT CORN,411600.0,0.6605681271064034
700,2006.0,LOGAN,CORN,19500.0,0.055350553505535055
701,2006.0,LOGAN,NOT CORN,332800.0,0.9446494464944648
702,2006.0,MCINTOSH,CORN,22100.0,0.058589607635206785
703,2006.0,MCINTOSH,NOT CORN,355100.0,0.9414103923647932
704,2007.0,DICKEY,CORN,269500.0,0.4828883712596309
705,2007.0,DICKEY,NOT CORN,288600.0,0.5171116287403691
706,2007.0,LA MOURE,CORN,304100.0,0.4333143345682531
707,2007.0,LA MOURE,NOT CORN,397700.0,0.5666856654317469
708,2007.0,LOGAN,CORN,29900.0,0.07061880018894663
709,2007.0,LOGAN,NOT CORN,393500.0,0.9293811998110534
710,2007.0,MCINTOSH,CORN,29900.0,0.0825282914711565
711,2007.0,MCINTOSH,NOT CORN,332400.0,0.9174717085288436
712,2008.0,DICKEY,CORN,272600.0,0.5362974621286641
713,2008.0,DICKEY,NOT CORN,235700.0,0.4637025378713358
714,2008.0,LA MOURE,CORN,155200.0,0.3020042809885192
715,2008.0,LA MOURE,NOT CORN,358700.0,0.6979957190114808
716,2008.0,LOGAN,CORN,31700.0,0.08178534571723428
717,2008.0,LOGAN,NOT CORN,355900.0,0.9182146542827656
718,2008.0,MCINTOSH,CORN,28700.0,0.07460358721081363
719,2008.0,MCINTOSH,NOT CORN,356000.0,0.9253964127891864
720,2009.0,DICKEY,CORN,117000.0,0.3455404607206143
721,2009.0,DICKEY,NOT CORN,221600.0,0.6544595392793857
722,2009.0,LA MOURE,CORN,120000.0,0.2687569988801792
723,2009.0,LA MOURE,NOT CORN,326500.0,0.7312430011198209
724,2009.0,LOGAN,CORN,31500.0,0.12768544791244427
725,2009.0,LOGAN,NOT CORN,215200.0,0.8723145520875557
726,2009.0,MCINTOSH,CORN,26100.0,0.08862478777589135
727,2009.0,MCINTOSH,NOT CORN,268400.0,0.9113752122241088
728,2010.0,DICKEY,CORN,107500.0,0.322242206235012
729,2010.0,DICKEY,NOT CORN,226100.0,0.6777577937649879
730,2010.0,LA MOURE,CORN,121500.0,0.2666812993854258
731,2010.0,LA MOURE,NOT CORN,334100.0,0.7333187006145742
732,2010.0,LOGAN,CORN,27700.0,0.10704486609730647
733,2010.0,LOGAN,NOT CORN,231070.0,0.8929551339026935
734,2010.0,MCINTOSH,CORN,21400.0,0.07409972299168975
735,2010.0,MCINTOSH,NOT CORN,267400.0,0.9259002770083102
736,2011.0,DICKEY,CORN,150600.0,0.4624596959926302
737,2011.0,DICKEY,NOT CORN,175050.0,0.5375403040073699
738,2011.0,LA MOURE,CORN,136000.0,0.3263347330533893
739,2011.0,LA MOURE,NOT CORN,280750.0,0.6736652669466107
740,2011.0,LOGAN,CORN,42250.0,0.17588044292731664
741,2011.0,LOGAN,NOT CORN,197970.0,0.8241195570726834
742,2011.0,MCINTOSH,CORN,42400.0,0.15446265938069215
743,2011.0,MCINTOSH,NOT CORN,232100.0,0.8455373406193079
744,2012.0,DICKEY,CORN,193100.0,0.4834267975165231
745,2012.0,DICKEY,NOT CORN,206340.0,0.5165732024834768
746,2012.0,LA MOURE,CORN,180700.0,0.4017162420523765
747,2012.0,LA MOURE,NOT CORN,269120.0,0.5982837579476235
748,2012.0,LOGAN,CORN,63280.0,1.0
749,2012.0,MCINTOSH,CORN,60130.0,0.4645754461871282
750,2012.0,MCINTOSH,NOT CORN,69300.0,0.5354245538128718
751,2013.0,DICKEY,CORN,201010.0,0.5255026012391832
752,2013.0,DICKEY,NOT CORN,181500.0,0.4744973987608167
753,2013.0,LA MOURE,CORN,198700.0,0.445316001792918
754,2013.0,LA MOURE,NOT CORN,247500.0,0.554683998207082
755,2013.0,LOGAN,NOT CORN,94000.0,1.0
756,2014.0,DICKEY,CORN,144900.0,0.3775994162714338
757,2014.0,DICKEY,NOT CORN,238840.0,0.6224005837285662
758,2014.0,LA MOURE,NOT CORN,297500.0,1.0
759,2014.0,LOGAN,NOT CORN,4540.0,1.0
760,2014.0,MCINTOSH,CORN,47400.0,0.9007981755986316
761,2014.0,MCINTOSH,NOT CORN,5220.0,0.09920182440136832
762,2015.0,DICKEY,CORN,158910.0,0.4271659363995591
763,2015.0,DICKEY,NOT CORN,213100.0,0.5728340636004409
764,2015.0,LA MOURE,CORN,152600.0,0.3300886869997837
765,2015.0,LA MOURE,NOT CORN,309700.0,0.6699113130002163
766,2015.0,LOGAN,CORN,9580.0,0.18014291086874765
767,2015.0,LOGAN,NOT CORN,43600.0,0.8198570891312523
768,2015.0,MCINTOSH,CORN,6910.0,1.0
769,2016.0,DICKEY,CORN,176200.0,0.44795850917781055
770,2016.0,DICKEY,NOT CORN,217140.0,0.5520414908221895
771,2016.0,LA MOURE,CORN,173400.0,0.3307392996108949
772,2016.0,LA MOURE,NOT CORN,350880.0,0.669260700389105
773,2016.0,LOGAN,CORN,36250.0,0.12871498064836842
774,2016.0,LOGAN,NOT CORN,245380.0,0.8712850193516316
775,2016.0,MCINTOSH,CORN,49580.0,0.20493531186706895
776,2016.0,MCINTOSH,NOT CORN,192350.0,0.7950646881329309
777,2017.0,DICKEY,CORN,158850.0,0.3970952178586606
778,2017.0,DICKEY,NOT CORN,241180.0,0.6029047821413394
779,2017.0,LA MOURE,CORN,159500.0,0.3080399389713977
780,2017.0,LA MOURE,NOT CORN,358290.0,0.6919600610286023
781,2017.0,LOGAN,CORN,6110.0,0.03610684316274672
782,2017.0,LOGAN,NOT CORN,163110.0,0.9638931568372532
783,2017.0,MCINTOSH,CORN,3730.0,0.02225138698323689
784,2017.0,MCINTOSH,NOT CORN,163900.0,0.9777486130167632
785,2018.0,DICKEY,NOT CORN,260780.0,1.0
786,2018.0,LA MOURE,NOT CORN,344570.0,1.0
787,2018.0,LOGAN,NOT CORN,53300.0,1.0
788,2018.0,MCINTOSH,NOT CORN,69500.0,1.0
789,2019.0,DICKEY,NOT CORN,149190.0,1.0
790,2019.0,LA MOURE,CORN,124600.0,0.34249587685541505
791,2019.0,LA MOURE,NOT CORN,239200.0,0.657504123144585
792,2019.0,LOGAN,NOT CORN,43200.0,1.0
793,2019.0,MCINTOSH,NOT CORN,65840.0,1.0
794,2020.0,DICKEY,CORN,84600.0,0.37586635862804335
795,2020.0,DICKEY,NOT CORN,140480.0,0.6241336413719566
796,2020.0,LA MOURE,CORN,61250.0,0.2253329409167832
797,2020.0,LA MOURE,NOT CORN,210570.0,0.7746670590832169
798,2020.0,LOGAN,CORN,28220.0,0.1665879574970484
799,2020.0,LOGAN,NOT CORN,141180.0,0.8334120425029516
800,2020.0,MCINTOSH,CORN,39280.0,0.17598566308243727
801,2020.0,MCINTOSH,NOT CORN,183920.0,0.8240143369175628
0,2012.0,LOGAN,NOT CORN,,0.0
0,2013.0,LOGAN,CORN,,0.0
0,2014.0,LA MOURE,CORN,,0.0
0,2014.0,LOGAN,CORN,,0.0
0,2015.0,MCINTOSH,NOT CORN,,0.0
0,2018.0,DICKEY,CORN,,0.0
0,2018.0,LA MOURE,CORN,,0.0
0,2018.0,LOGAN,CORN,,0.0
0,2018.0,MCINTOSH,CORN,,0.0
0,2019.0,DICKEY,CORN,,0.0
0,2019.0,LOGAN,CORN,,0.0
0,2019.0,MCINTOSH,CORN,,0.0
